Origin,Day Transit,Zip Code
"Origin - Coppell, TX 75019",2,18288
"Origin - Coppell, TX 75019",2,18289
"Origin - Coppell, TX 75019",2,18290
"Origin - Coppell, TX 75019",2,18291
"Origin - Coppell, TX 75019",2,18292
"Origin - Coppell, TX 75019",2,18293
"Origin - Coppell, TX 75019",2,18294
"Origin - Coppell, TX 75019",2,18295
"Origin - Coppell, TX 75019",2,18296
"Origin - Coppell, TX 75019",2,18297
"Origin - Coppell, TX 75019",2,18298
"Origin - Coppell, TX 75019",2,18299
"Origin - Coppell, TX 75019",2,18300
"Origin - Coppell, TX 75019",2,18301
"Origin - Coppell, TX 75019",2,18302
"Origin - Coppell, TX 75019",2,18303
"Origin - Coppell, TX 75019",2,18304
"Origin - Coppell, TX 75019",2,18305
"Origin - Coppell, TX 75019",2,18306
"Origin - Coppell, TX 75019",2,18307
"Origin - Coppell, TX 75019",2,18308
"Origin - Coppell, TX 75019",2,18309
"Origin - Coppell, TX 75019",2,18310
"Origin - Coppell, TX 75019",2,18311
"Origin - Coppell, TX 75019",2,18312
"Origin - Coppell, TX 75019",2,18313
"Origin - Coppell, TX 75019",2,18314
"Origin - Coppell, TX 75019",2,18315
"Origin - Coppell, TX 75019",2,18316
"Origin - Coppell, TX 75019",2,18317
"Origin - Coppell, TX 75019",2,18318
"Origin - Coppell, TX 75019",2,18319
"Origin - Coppell, TX 75019",2,18320
"Origin - Coppell, TX 75019",2,18321
"Origin - Coppell, TX 75019",2,18322
"Origin - Coppell, TX 75019",2,18323
"Origin - Coppell, TX 75019",2,18324
"Origin - Coppell, TX 75019",2,18325
"Origin - Coppell, TX 75019",2,18326
"Origin - Coppell, TX 75019",2,18327
"Origin - Coppell, TX 75019",2,18328
"Origin - Coppell, TX 75019",2,18329
"Origin - Coppell, TX 75019",2,18330
"Origin - Coppell, TX 75019",2,18331
"Origin - Coppell, TX 75019",2,18332
"Origin - Coppell, TX 75019",2,18333
"Origin - Coppell, TX 75019",2,18334
"Origin - Coppell, TX 75019",2,18335
"Origin - Coppell, TX 75019",2,18336
"Origin - Coppell, TX 75019",2,18337
"Origin - Coppell, TX 75019",2,18338
"Origin - Coppell, TX 75019",2,18339
"Origin - Coppell, TX 75019",2,18340
"Origin - Coppell, TX 75019",2,18341
"Origin - Coppell, TX 75019",2,18342
"Origin - Coppell, TX 75019",2,18343
"Origin - Coppell, TX 75019",2,18344
"Origin - Coppell, TX 75019",2,18345
"Origin - Coppell, TX 75019",2,18346
"Origin - Coppell, TX 75019",2,18347
"Origin - Coppell, TX 75019",2,18348
"Origin - Coppell, TX 75019",2,18349
"Origin - Coppell, TX 75019",2,18350
"Origin - Coppell, TX 75019",2,18351
"Origin - Coppell, TX 75019",2,18352
"Origin - Coppell, TX 75019",2,18353
"Origin - Coppell, TX 75019",2,18354
"Origin - Coppell, TX 75019",2,18355
"Origin - Coppell, TX 75019",2,18356
"Origin - Coppell, TX 75019",2,18357
"Origin - Coppell, TX 75019",2,18358
"Origin - Coppell, TX 75019",2,18359
"Origin - Coppell, TX 75019",2,18360
"Origin - Coppell, TX 75019",2,18361
"Origin - Coppell, TX 75019",2,18362
"Origin - Coppell, TX 75019",2,18363
"Origin - Coppell, TX 75019",2,18364
"Origin - Coppell, TX 75019",2,18365
"Origin - Coppell, TX 75019",2,18366
"Origin - Coppell, TX 75019",2,18367
"Origin - Coppell, TX 75019",2,18368
"Origin - Coppell, TX 75019",2,18369
"Origin - Coppell, TX 75019",2,18370
"Origin - Coppell, TX 75019",2,18371
"Origin - Coppell, TX 75019",2,18372
"Origin - Coppell, TX 75019",2,18373
"Origin - Coppell, TX 75019",2,18374
"Origin - Coppell, TX 75019",2,18375
"Origin - Coppell, TX 75019",2,18376
"Origin - Coppell, TX 75019",2,18377
"Origin - Coppell, TX 75019",2,18378
"Origin - Coppell, TX 75019",2,18379
"Origin - Coppell, TX 75019",2,18380
"Origin - Coppell, TX 75019",2,18381
"Origin - Coppell, TX 75019",2,18382
"Origin - Coppell, TX 75019",2,18383
"Origin - Coppell, TX 75019",2,18384
"Origin - Coppell, TX 75019",2,18385
"Origin - Coppell, TX 75019",2,18386
"Origin - Coppell, TX 75019",2,18387
"Origin - Coppell, TX 75019",2,18388
"Origin - Coppell, TX 75019",2,18389
"Origin - Coppell, TX 75019",2,18390
"Origin - Coppell, TX 75019",2,18391
"Origin - Coppell, TX 75019",2,18392
"Origin - Coppell, TX 75019",2,18393
"Origin - Coppell, TX 75019",2,18394
"Origin - Coppell, TX 75019",2,18395
"Origin - Coppell, TX 75019",2,18396
"Origin - Coppell, TX 75019",2,18397
"Origin - Coppell, TX 75019",2,18398
"Origin - Coppell, TX 75019",2,18399
"Origin - Coppell, TX 75019",2,18400
"Origin - Coppell, TX 75019",2,18401
"Origin - Coppell, TX 75019",2,18402
"Origin - Coppell, TX 75019",2,18403
"Origin - Coppell, TX 75019",2,18404
"Origin - Coppell, TX 75019",2,18405
"Origin - Coppell, TX 75019",2,18406
"Origin - Coppell, TX 75019",2,18407
"Origin - Coppell, TX 75019",2,18408
"Origin - Coppell, TX 75019",2,18409
"Origin - Coppell, TX 75019",2,18410
"Origin - Coppell, TX 75019",2,18411
"Origin - Coppell, TX 75019",2,18412
"Origin - Coppell, TX 75019",2,18413
"Origin - Coppell, TX 75019",2,18414
"Origin - Coppell, TX 75019",2,18415
"Origin - Coppell, TX 75019",2,18416
"Origin - Coppell, TX 75019",2,18417
"Origin - Coppell, TX 75019",2,18418
"Origin - Coppell, TX 75019",2,18419
"Origin - Coppell, TX 75019",2,18420
"Origin - Coppell, TX 75019",2,18421
"Origin - Coppell, TX 75019",2,18422
"Origin - Coppell, TX 75019",2,18423
"Origin - Coppell, TX 75019",2,18424
"Origin - Coppell, TX 75019",2,18425
"Origin - Coppell, TX 75019",2,18426
"Origin - Coppell, TX 75019",2,18427
"Origin - Coppell, TX 75019",2,18428
"Origin - Coppell, TX 75019",2,18429
"Origin - Coppell, TX 75019",2,18430
"Origin - Coppell, TX 75019",2,18431
"Origin - Coppell, TX 75019",2,18432
"Origin - Coppell, TX 75019",2,18433
"Origin - Coppell, TX 75019",2,18434
"Origin - Coppell, TX 75019",2,18435
"Origin - Coppell, TX 75019",2,18436
"Origin - Coppell, TX 75019",2,18437
"Origin - Coppell, TX 75019",2,18438
"Origin - Coppell, TX 75019",2,18439
"Origin - Coppell, TX 75019",2,18440
"Origin - Coppell, TX 75019",2,18441
"Origin - Coppell, TX 75019",2,18442
"Origin - Coppell, TX 75019",2,18443
"Origin - Coppell, TX 75019",2,18444
"Origin - Coppell, TX 75019",2,18445
"Origin - Coppell, TX 75019",2,18446
"Origin - Coppell, TX 75019",2,18447
"Origin - Coppell, TX 75019",2,18448
"Origin - Coppell, TX 75019",2,18449
"Origin - Coppell, TX 75019",2,18450
"Origin - Coppell, TX 75019",2,18451
"Origin - Coppell, TX 75019",2,18452
"Origin - Coppell, TX 75019",2,18453
"Origin - Coppell, TX 75019",2,18454
"Origin - Coppell, TX 75019",2,18455
"Origin - Coppell, TX 75019",2,18456
"Origin - Coppell, TX 75019",2,18457
"Origin - Coppell, TX 75019",2,18458
"Origin - Coppell, TX 75019",2,18459
"Origin - Coppell, TX 75019",2,18460
"Origin - Coppell, TX 75019",2,18461
"Origin - Coppell, TX 75019",2,18462
"Origin - Coppell, TX 75019",2,18463
"Origin - Coppell, TX 75019",2,18464
"Origin - Coppell, TX 75019",2,18465
"Origin - Coppell, TX 75019",2,18466
"Origin - Coppell, TX 75019",2,18467
"Origin - Coppell, TX 75019",2,18468
"Origin - Coppell, TX 75019",2,18469
"Origin - Coppell, TX 75019",2,18470
"Origin - Coppell, TX 75019",2,18471
"Origin - Coppell, TX 75019",2,18472
"Origin - Coppell, TX 75019",2,18473
"Origin - Coppell, TX 75019",2,18474
"Origin - Coppell, TX 75019",2,18475
"Origin - Coppell, TX 75019",2,18476
"Origin - Coppell, TX 75019",2,18477
"Origin - Coppell, TX 75019",2,18478
"Origin - Coppell, TX 75019",2,18479
"Origin - Coppell, TX 75019",2,18480
"Origin - Coppell, TX 75019",2,18481
"Origin - Coppell, TX 75019",2,18482
"Origin - Coppell, TX 75019",2,18483
"Origin - Coppell, TX 75019",2,18484
"Origin - Coppell, TX 75019",2,18485
"Origin - Coppell, TX 75019",2,18486
"Origin - Coppell, TX 75019",2,18487
"Origin - Coppell, TX 75019",2,18488
"Origin - Coppell, TX 75019",2,18489
"Origin - Coppell, TX 75019",2,18490
"Origin - Coppell, TX 75019",2,18491
"Origin - Coppell, TX 75019",2,18492
"Origin - Coppell, TX 75019",2,18493
"Origin - Coppell, TX 75019",2,18494
"Origin - Coppell, TX 75019",2,18495
"Origin - Coppell, TX 75019",2,18496
"Origin - Coppell, TX 75019",2,18497
"Origin - Coppell, TX 75019",2,18498
"Origin - Coppell, TX 75019",2,18499
"Origin - Coppell, TX 75019",2,18500
"Origin - Coppell, TX 75019",2,18501
"Origin - Coppell, TX 75019",2,18502
"Origin - Coppell, TX 75019",2,18503
"Origin - Coppell, TX 75019",2,18504
"Origin - Coppell, TX 75019",2,18505
"Origin - Coppell, TX 75019",2,18506
"Origin - Coppell, TX 75019",2,18507
"Origin - Coppell, TX 75019",2,18508
"Origin - Coppell, TX 75019",2,18509
"Origin - Coppell, TX 75019",2,18510
"Origin - Coppell, TX 75019",2,18511
"Origin - Coppell, TX 75019",2,18512
"Origin - Coppell, TX 75019",2,18513
"Origin - Coppell, TX 75019",2,18514
"Origin - Coppell, TX 75019",2,18515
"Origin - Coppell, TX 75019",2,18516
"Origin - Coppell, TX 75019",2,18517
"Origin - Coppell, TX 75019",2,18518
"Origin - Coppell, TX 75019",2,18519
"Origin - Coppell, TX 75019",2,18520
"Origin - Coppell, TX 75019",2,18521
"Origin - Coppell, TX 75019",2,18522
"Origin - Coppell, TX 75019",2,18523
"Origin - Coppell, TX 75019",2,18524
"Origin - Coppell, TX 75019",2,18525
"Origin - Coppell, TX 75019",2,18526
"Origin - Coppell, TX 75019",2,18527
"Origin - Coppell, TX 75019",2,18528
"Origin - Coppell, TX 75019",2,18529
"Origin - Coppell, TX 75019",2,18530
"Origin - Coppell, TX 75019",2,18531
"Origin - Coppell, TX 75019",2,18532
"Origin - Coppell, TX 75019",2,18533
"Origin - Coppell, TX 75019",2,18534
"Origin - Coppell, TX 75019",2,18535
"Origin - Coppell, TX 75019",2,18536
"Origin - Coppell, TX 75019",2,18537
"Origin - Coppell, TX 75019",2,18538
"Origin - Coppell, TX 75019",2,18539
"Origin - Coppell, TX 75019",2,18540
"Origin - Coppell, TX 75019",2,18541
"Origin - Coppell, TX 75019",2,18542
"Origin - Coppell, TX 75019",2,18543
"Origin - Coppell, TX 75019",2,18544
"Origin - Coppell, TX 75019",2,18545
"Origin - Coppell, TX 75019",2,18546
"Origin - Coppell, TX 75019",2,18547
"Origin - Coppell, TX 75019",2,18548
"Origin - Coppell, TX 75019",2,18549
"Origin - Coppell, TX 75019",2,18550
"Origin - Coppell, TX 75019",2,18551
"Origin - Coppell, TX 75019",2,18552
"Origin - Coppell, TX 75019",2,18553
"Origin - Coppell, TX 75019",2,18554
"Origin - Coppell, TX 75019",2,18555
"Origin - Coppell, TX 75019",2,18556
"Origin - Coppell, TX 75019",2,18557
"Origin - Coppell, TX 75019",2,18558
"Origin - Coppell, TX 75019",2,18559
"Origin - Coppell, TX 75019",2,18560
"Origin - Coppell, TX 75019",2,18561
"Origin - Coppell, TX 75019",2,18562
"Origin - Coppell, TX 75019",2,18563
"Origin - Coppell, TX 75019",2,18564
"Origin - Coppell, TX 75019",2,18565
"Origin - Coppell, TX 75019",2,18566
"Origin - Coppell, TX 75019",2,18567
"Origin - Coppell, TX 75019",2,18568
"Origin - Coppell, TX 75019",2,18569
"Origin - Coppell, TX 75019",2,18570
"Origin - Coppell, TX 75019",2,18571
"Origin - Coppell, TX 75019",2,18572
"Origin - Coppell, TX 75019",2,18573
"Origin - Coppell, TX 75019",2,18574
"Origin - Coppell, TX 75019",2,18575
"Origin - Coppell, TX 75019",2,18576
"Origin - Coppell, TX 75019",2,18577
"Origin - Coppell, TX 75019",2,18578
"Origin - Coppell, TX 75019",2,18579
"Origin - Coppell, TX 75019",2,18580
"Origin - Coppell, TX 75019",2,18581
"Origin - Coppell, TX 75019",2,18582
"Origin - Coppell, TX 75019",2,18583
"Origin - Coppell, TX 75019",2,18584
"Origin - Coppell, TX 75019",2,18585
"Origin - Coppell, TX 75019",2,18586
"Origin - Coppell, TX 75019",2,18587
"Origin - Coppell, TX 75019",2,18588
"Origin - Coppell, TX 75019",2,18589
"Origin - Coppell, TX 75019",2,18590
"Origin - Coppell, TX 75019",2,18591
"Origin - Coppell, TX 75019",2,18592
"Origin - Coppell, TX 75019",2,18593
"Origin - Coppell, TX 75019",2,18594
"Origin - Coppell, TX 75019",2,18595
"Origin - Coppell, TX 75019",2,18596
"Origin - Coppell, TX 75019",2,18597
"Origin - Coppell, TX 75019",2,18598
"Origin - Coppell, TX 75019",2,18599
"Origin - Coppell, TX 75019",2,18600
"Origin - Coppell, TX 75019",2,18601
"Origin - Coppell, TX 75019",2,18602
"Origin - Coppell, TX 75019",2,18603
"Origin - Coppell, TX 75019",2,18604
"Origin - Coppell, TX 75019",2,18605
"Origin - Coppell, TX 75019",2,18606
"Origin - Coppell, TX 75019",2,18607
"Origin - Coppell, TX 75019",2,18608
"Origin - Coppell, TX 75019",2,18609
"Origin - Coppell, TX 75019",2,18610
"Origin - Coppell, TX 75019",2,18611
"Origin - Coppell, TX 75019",2,18612
"Origin - Coppell, TX 75019",2,18613
"Origin - Coppell, TX 75019",2,18614
"Origin - Coppell, TX 75019",2,18615
"Origin - Coppell, TX 75019",2,18616
"Origin - Coppell, TX 75019",2,18617
"Origin - Coppell, TX 75019",2,18618
"Origin - Coppell, TX 75019",2,18619
"Origin - Coppell, TX 75019",2,18620
"Origin - Coppell, TX 75019",2,18621
"Origin - Coppell, TX 75019",2,18622
"Origin - Coppell, TX 75019",2,18623
"Origin - Coppell, TX 75019",2,18624
"Origin - Coppell, TX 75019",2,18625
"Origin - Coppell, TX 75019",2,18626
"Origin - Coppell, TX 75019",2,18627
"Origin - Coppell, TX 75019",2,18628
"Origin - Coppell, TX 75019",2,18629
"Origin - Coppell, TX 75019",2,18630
"Origin - Coppell, TX 75019",2,18631
"Origin - Coppell, TX 75019",2,18632
"Origin - Coppell, TX 75019",2,18633
"Origin - Coppell, TX 75019",2,18634
"Origin - Coppell, TX 75019",2,18635
"Origin - Coppell, TX 75019",2,18636
"Origin - Coppell, TX 75019",2,18637
"Origin - Coppell, TX 75019",2,18638
"Origin - Coppell, TX 75019",2,18639
"Origin - Coppell, TX 75019",2,18640
"Origin - Coppell, TX 75019",2,18641
"Origin - Coppell, TX 75019",2,18642
"Origin - Coppell, TX 75019",2,18643
"Origin - Coppell, TX 75019",2,18644
"Origin - Coppell, TX 75019",2,18645
"Origin - Coppell, TX 75019",2,18646
"Origin - Coppell, TX 75019",2,18647
"Origin - Coppell, TX 75019",2,18648
"Origin - Coppell, TX 75019",2,18649
"Origin - Coppell, TX 75019",2,18650
"Origin - Coppell, TX 75019",2,18651
"Origin - Coppell, TX 75019",2,18652
"Origin - Coppell, TX 75019",2,18653
"Origin - Coppell, TX 75019",2,18654
"Origin - Coppell, TX 75019",2,18655
"Origin - Coppell, TX 75019",2,18656
"Origin - Coppell, TX 75019",2,18657
"Origin - Coppell, TX 75019",2,18658
"Origin - Coppell, TX 75019",2,18659
"Origin - Coppell, TX 75019",2,18660
"Origin - Coppell, TX 75019",2,18661
"Origin - Coppell, TX 75019",2,18662
"Origin - Coppell, TX 75019",2,18663
"Origin - Coppell, TX 75019",2,18664
"Origin - Coppell, TX 75019",2,18665
"Origin - Coppell, TX 75019",2,18666
"Origin - Coppell, TX 75019",2,18667
"Origin - Coppell, TX 75019",2,18668
"Origin - Coppell, TX 75019",2,18669
"Origin - Coppell, TX 75019",2,18670
"Origin - Coppell, TX 75019",2,18671
"Origin - Coppell, TX 75019",2,18672
"Origin - Coppell, TX 75019",2,18673
"Origin - Coppell, TX 75019",2,18674
"Origin - Coppell, TX 75019",2,18675
"Origin - Coppell, TX 75019",2,18676
"Origin - Coppell, TX 75019",2,18677
"Origin - Coppell, TX 75019",2,18678
"Origin - Coppell, TX 75019",2,18679
"Origin - Coppell, TX 75019",2,18680
"Origin - Coppell, TX 75019",2,18681
"Origin - Coppell, TX 75019",2,18682
"Origin - Coppell, TX 75019",2,18683
"Origin - Coppell, TX 75019",2,18684
"Origin - Coppell, TX 75019",2,18685
"Origin - Coppell, TX 75019",2,18686
"Origin - Coppell, TX 75019",2,18687
"Origin - Coppell, TX 75019",2,18688
"Origin - Coppell, TX 75019",2,18689
"Origin - Coppell, TX 75019",2,18690
"Origin - Coppell, TX 75019",2,18691
"Origin - Coppell, TX 75019",2,18692
"Origin - Coppell, TX 75019",2,18693
"Origin - Coppell, TX 75019",2,18694
"Origin - Coppell, TX 75019",2,18695
"Origin - Coppell, TX 75019",2,18696
"Origin - Coppell, TX 75019",2,18697
"Origin - Coppell, TX 75019",2,18698
"Origin - Coppell, TX 75019",2,18699
"Origin - Coppell, TX 75019",2,18700
"Origin - Coppell, TX 75019",2,18701
"Origin - Coppell, TX 75019",2,18702
"Origin - Coppell, TX 75019",2,18703
"Origin - Coppell, TX 75019",2,18704
"Origin - Coppell, TX 75019",2,18705
"Origin - Coppell, TX 75019",2,18706
"Origin - Coppell, TX 75019",2,18707
"Origin - Coppell, TX 75019",2,18708
"Origin - Coppell, TX 75019",2,18709
"Origin - Coppell, TX 75019",2,18710
"Origin - Coppell, TX 75019",2,18711
"Origin - Coppell, TX 75019",2,18712
"Origin - Coppell, TX 75019",2,18713
"Origin - Coppell, TX 75019",2,18714
"Origin - Coppell, TX 75019",2,18715
"Origin - Coppell, TX 75019",2,18716
"Origin - Coppell, TX 75019",2,18717
"Origin - Coppell, TX 75019",2,18718
"Origin - Coppell, TX 75019",2,18719
"Origin - Coppell, TX 75019",2,18720
"Origin - Coppell, TX 75019",2,18721
"Origin - Coppell, TX 75019",2,18722
"Origin - Coppell, TX 75019",2,18723
"Origin - Coppell, TX 75019",2,18724
"Origin - Coppell, TX 75019",2,18725
"Origin - Coppell, TX 75019",2,18726
"Origin - Coppell, TX 75019",2,18727
"Origin - Coppell, TX 75019",2,18728
"Origin - Coppell, TX 75019",2,18729
"Origin - Coppell, TX 75019",2,18730
"Origin - Coppell, TX 75019",2,18731
"Origin - Coppell, TX 75019",2,18732
"Origin - Coppell, TX 75019",2,18733
"Origin - Coppell, TX 75019",2,18734
"Origin - Coppell, TX 75019",2,18735
"Origin - Coppell, TX 75019",2,18736
"Origin - Coppell, TX 75019",2,18737
"Origin - Coppell, TX 75019",2,18738
"Origin - Coppell, TX 75019",2,18739
"Origin - Coppell, TX 75019",2,18740
"Origin - Coppell, TX 75019",2,18741
"Origin - Coppell, TX 75019",2,18742
"Origin - Coppell, TX 75019",2,18743
"Origin - Coppell, TX 75019",2,18744
"Origin - Coppell, TX 75019",2,18745
"Origin - Coppell, TX 75019",2,18746
"Origin - Coppell, TX 75019",2,18747
"Origin - Coppell, TX 75019",2,18748
"Origin - Coppell, TX 75019",2,18749
"Origin - Coppell, TX 75019",2,18750
"Origin - Coppell, TX 75019",2,18751
"Origin - Coppell, TX 75019",2,18752
"Origin - Coppell, TX 75019",2,18753
"Origin - Coppell, TX 75019",2,18754
"Origin - Coppell, TX 75019",2,18755
"Origin - Coppell, TX 75019",2,18756
"Origin - Coppell, TX 75019",2,18757
"Origin - Coppell, TX 75019",2,18758
"Origin - Coppell, TX 75019",2,18759
"Origin - Coppell, TX 75019",2,18760
"Origin - Coppell, TX 75019",2,18761
"Origin - Coppell, TX 75019",2,18762
"Origin - Coppell, TX 75019",2,18763
"Origin - Coppell, TX 75019",2,18764
"Origin - Coppell, TX 75019",2,18765
"Origin - Coppell, TX 75019",2,18766
"Origin - Coppell, TX 75019",2,18767
"Origin - Coppell, TX 75019",2,18768
"Origin - Coppell, TX 75019",2,18769
"Origin - Coppell, TX 75019",2,18770
"Origin - Coppell, TX 75019",2,18771
"Origin - Coppell, TX 75019",2,18772
"Origin - Coppell, TX 75019",2,18773
"Origin - Coppell, TX 75019",2,18774
"Origin - Coppell, TX 75019",2,18775
"Origin - Coppell, TX 75019",2,18776
"Origin - Coppell, TX 75019",2,18777
"Origin - Coppell, TX 75019",2,18778
"Origin - Coppell, TX 75019",2,18779
"Origin - Coppell, TX 75019",2,18780
"Origin - Coppell, TX 75019",2,18781
"Origin - Coppell, TX 75019",2,18782
"Origin - Coppell, TX 75019",2,18783
"Origin - Coppell, TX 75019",2,18784
"Origin - Coppell, TX 75019",2,18785
"Origin - Coppell, TX 75019",2,18786
"Origin - Coppell, TX 75019",2,18787
"Origin - Coppell, TX 75019",2,18788
"Origin - Coppell, TX 75019",2,18789
"Origin - Coppell, TX 75019",2,18790
"Origin - Coppell, TX 75019",2,18791
"Origin - Coppell, TX 75019",2,18792
"Origin - Coppell, TX 75019",2,18793
"Origin - Coppell, TX 75019",2,18794
"Origin - Coppell, TX 75019",2,18795
"Origin - Coppell, TX 75019",2,18796
"Origin - Coppell, TX 75019",2,18797
"Origin - Coppell, TX 75019",2,18798
"Origin - Coppell, TX 75019",2,18799
"Origin - Coppell, TX 75019",2,18800
"Origin - Coppell, TX 75019",2,18801
"Origin - Coppell, TX 75019",2,18802
"Origin - Coppell, TX 75019",2,18803
"Origin - Coppell, TX 75019",2,18804
"Origin - Coppell, TX 75019",2,18805
"Origin - Coppell, TX 75019",2,18806
"Origin - Coppell, TX 75019",2,18807
"Origin - Coppell, TX 75019",2,18808
"Origin - Coppell, TX 75019",2,18809
